candidate,fold,train_rows,test_rows,train_start,train_end,test_start,test_end,model_type,objective,target_transform,weight_mode,mae,rmse,mape,mape_valid_ratio,direction_accuracy,curve_mae,d1_mae,d1_rmse,d1_mape,d1_mape_valid_ratio,d1_direction_accuracy,d2_mae,d2_rmse,d2_mape,d2_mape_valid_ratio,d2_direction_accuracy,d3_mae,d3_rmse,d3_mape,d3_mape_valid_ratio,d3_direction_accuracy,d4_mae,d4_rmse,d4_mape,d4_mape_valid_ratio,d4_direction_accuracy,d5_mae,d5_rmse,d5_mape,d5_mape_valid_ratio,d5_direction_accuracy
extra_trees_shallow,fold_2024q3,15750,3200,2023-03-29,2024-06-28,2024-07-01,2024-09-30,extra_trees,,raw,none,0.0250536314752968,0.0379104295278261,124.53131823506234,0.9961875,0.5599375,0.0250536314752968,0.0142854435693856,0.0219994470727372,109.67240400744144,0.9946875,0.548125,0.0204647551643531,0.0304880518849367,120.41207590060849,0.9934375,0.5653125,0.0257725155898684,0.03765657451204,125.25961022853888,0.9971875,0.5671875,0.0303532520562944,0.0438373724953304,133.32310596649054,0.9975,0.5559375,0.0343921909965826,0.0493231540394713,133.92506562950302,0.998125,0.563125
extra_trees_shallow,fold_2024q4,18950,3200,2023-03-29,2024-09-30,2024-10-01,2024-12-31,extra_trees,,raw,none,0.0229665615729223,0.0351852258438948,129.506276401738,0.9949375,0.50725,0.0229665615729223,0.0127177794454567,0.0199045250975594,111.53972396192636,0.9921875,0.5046875,0.0189378793661253,0.0289248079873455,120.99679836949636,0.9940625,0.515,0.0239790898673845,0.0355916158841744,127.45204255486048,0.9953125,0.5071875,0.028195301505989,0.0410404611432054,152.37886992135316,0.9975,0.4978125,0.0310027576796559,0.0447893221635656,135.04484197130972,0.995625,0.5115625
extra_trees_shallow,fold_2025q1,22150,3000,2023-03-29,2024-12-31,2025-01-02,2025-03-31,extra_trees,,raw,none,0.0284625758699511,0.0417515640617126,125.3326239960656,0.997,0.5137333333333334,0.0284625758699511,0.0153551730638779,0.0223493025549084,108.8983002834485,0.995,0.5203333333333333,0.0220848518428054,0.0314316658479422,115.3645697936353,0.9976666666666668,0.5286666666666666,0.0284822788236001,0.0401442758228223,135.46172577867418,0.9966666666666668,0.5206666666666667,0.0353670998762143,0.0492460329147428,133.698576224539,0.9966666666666668,0.5043333333333333,0.041023475743258,0.0564959284032943,133.2040390834532,0.999,0.4946666666666666
extra_trees_shallow,fold_2025q2_partial,25150,1500,2023-03-29,2025-03-31,2025-04-01,2025-05-13,extra_trees,,raw,none,0.0384991165409312,0.0557155396387615,112.33646812672342,0.9976,0.5809333333333333,0.0384991165409312,0.0230799792543228,0.0361936890483866,110.24343992713152,0.9966666666666668,0.5353333333333333,0.0333654052991589,0.0483606637249592,114.0230130691234,0.9966666666666668,0.5613333333333334,0.0419536694052835,0.0594412541645417,113.57000610452032,0.9986666666666668,0.588,0.0454074924607765,0.0633018617187591,111.2727157980708,0.9973333333333332,0.6126666666666667,0.0486890362851141,0.0658177899175261,112.57093145277584,0.9986666666666668,0.6073333333333333
